"transactionid";"item";"quantity"
"f31b092c-607f-4c73-906d-b4964a9beb07";"Artichoke Dip";1
"f31b092c-607f-4c73-906d-b4964a9beb07";"Maple-Glazed Peanuts";3
"f31b092c-607f-4c73-906d-b4964a9beb07";"Dogfish SeaQuench";3
"f31b092c-607f-4c73-906d-b4964a9beb07";"Sun King Afternoon Delight";1
"f31b092c-607f-4c73-906d-b4964a9beb07";"Lion Bridge Compensation";1
"bbcbda33-a8c8-4bb7-ac70-7b97cd4238b8";"Melvin 2x4 Double IPA";3
"bbcbda33-a8c8-4bb7-ac70-7b97cd4238b8";"Dogfish SeaQuench";1
"bbcbda33-a8c8-4bb7-ac70-7b97cd4238b8";"Cheese Fries";1
"bbcbda33-a8c8-4bb7-ac70-7b97cd4238b8";"Allagash White";2
"bbcbda33-a8c8-4bb7-ac70-7b97cd4238b8";"Sauza Diablo";3
"abe6f62b-5820-4645-9b63-0e3a9bd3c54a";"Sauza Diablo";2
"abe6f62b-5820-4645-9b63-0e3a9bd3c54a";"Hefeweizen";2
"abe6f62b-5820-4645-9b63-0e3a9bd3c54a";"Zima Citrus";1
"abe6f62b-5820-4645-9b63-0e3a9bd3c54a";"Original Premium";2
"76fc8114-bd1c-4965-953a-7cdd624da951";"Lion Bridge Compensation";2
"76fc8114-bd1c-4965-953a-7cdd624da951";"The Bruery Mocha Wednesday";1
"76fc8114-bd1c-4965-953a-7cdd624da951";"Sauza Diablo";3
"76fc8114-bd1c-4965-953a-7cdd624da951";"Stolichnaya Citrona";1
"f82ada1f-7a47-4be5-8c6f-3fe43eff52cc";"Sauza Diablo";1
"f82ada1f-7a47-4be5-8c6f-3fe43eff52cc";"Zima Citrus";2
"f82ada1f-7a47-4be5-8c6f-3fe43eff52cc";"Creamy Dark";3
"f82ada1f-7a47-4be5-8c6f-3fe43eff52cc";"Soft Pretzel";2
"f82ada1f-7a47-4be5-8c6f-3fe43eff52cc";"Sun King Afternoon Delight";3
"8c77843b-18e6-4c4d-a71e-337337b26807";"Original Premium";1
"8c77843b-18e6-4c4d-a71e-337337b26807";"Melvin 2x4 Double IPA";3
"8c77843b-18e6-4c4d-a71e-337337b26807";"Zima Citrus";2
"8c77843b-18e6-4c4d-a71e-337337b26807";"Southpaw Light";3
"8c77843b-18e6-4c4d-a71e-337337b26807";"Stolichnaya Citrona";1
"cd734433-f7d4-4530-bcba-85750b996eb8";"Port Brewing Board Meeting";1
"cd734433-f7d4-4530-bcba-85750b996eb8";"Holy Mountain Misere Au Borinage";1
"cd734433-f7d4-4530-bcba-85750b996eb8";"Lion Bridge Compensation";2
"cd734433-f7d4-4530-bcba-85750b996eb8";"The Bruery Mocha Wednesday";2
"cd734433-f7d4-4530-bcba-85750b996eb8";"Melvin 2x4 Double IPA";3
"faef011b-eaaf-4d60-b827-df0919f9dafe";"Sauza Diablo";3
"a53d0ff8-b704-4206-8ca0-2d004be948a6";"Allagash White";3
"a53d0ff8-b704-4206-8ca0-2d004be948a6";"Melvin 2x4 Double IPA";1
"a53d0ff8-b704-4206-8ca0-2d004be948a6";"Holy Mountain Misere Au Borinage";3
"a53d0ff8-b704-4206-8ca0-2d004be948a6";"Port Brewing Board Meeting";1
"f2e66d1f-55d3-4bc0-af4f-c1b5aaa54a65";"Allagash White";3
"565a4dd3-b4bb-45cb-adf4-222ac0480985";"Sauza Diablo";1
"565a4dd3-b4bb-45cb-adf4-222ac0480985";"Southpaw Light";3
"565a4dd3-b4bb-45cb-adf4-222ac0480985";"Mozzarella Sticks";1
"565a4dd3-b4bb-45cb-adf4-222ac0480985";"Dogfish SeaQuench";1
"565a4dd3-b4bb-45cb-adf4-222ac0480985";"Allagash White";3
"99878227-172a-4740-b7ca-74f006c99428";"Port Brewing Board Meeting";2
"99878227-172a-4740-b7ca-74f006c99428";"Soft Pretzel";3
"99878227-172a-4740-b7ca-74f006c99428";"Allagash White";3
"1a194232-74b7-4046-beb4-38830e1c3977";"Allagash White";3
"1a194232-74b7-4046-beb4-38830e1c3977";"Sauza Diablo";1
"1a194232-74b7-4046-beb4-38830e1c3977";"Southpaw Light";2
"8b9576fa-e97a-47ab-973c-5f98bb268aa5";"Holy Mountain Misere Au Borinage";3
"8b9576fa-e97a-47ab-973c-5f98bb268aa5";"Devils Backbone Vienna Lager";2
"8b9576fa-e97a-47ab-973c-5f98bb268aa5";"Southpaw Light";1
"0418eb56-b245-498d-9706-5bb8d82bb049";"Maple-Glazed Peanuts";2
"0418eb56-b245-498d-9706-5bb8d82bb049";"Brooklyn Bel Air Sour";1
"0418eb56-b245-498d-9706-5bb8d82bb049";"The Bruery Mocha Wednesday";1
"0418eb56-b245-498d-9706-5bb8d82bb049";"ICEHOUSE";1
"0418eb56-b245-498d-9706-5bb8d82bb049";"Sauza Diablo";2
"c39fc656-d562-47a3-b6c9-e9b0b6eb86fa";"Toppling Goliath King Sue";2
"61aab111-9235-448b-b975-2df5446409b1";"Soft Pretzel";2
"61aab111-9235-448b-b975-2df5446409b1";"Sauza Diablo";3
"61aab111-9235-448b-b975-2df5446409b1";"Melvin 2x4 Double IPA";2
"61aab111-9235-448b-b975-2df5446409b1";"Southpaw Light";1
"748d733b-8fce-4c5a-acd7-190ccde4adb7";"Allagash White";1
"748d733b-8fce-4c5a-acd7-190ccde4adb7";"Mozzarella Sticks";2
"748d733b-8fce-4c5a-acd7-190ccde4adb7";"Creamy Dark";3
"748d733b-8fce-4c5a-acd7-190ccde4adb7";"Lion Bridge Compensation";1
"748d733b-8fce-4c5a-acd7-190ccde4adb7";"Melvin 2x4 Double IPA";1
"ea0a0dab-ebaf-457c-b451-3b7d33062108";"Maple-Glazed Peanuts";1
"ea0a0dab-ebaf-457c-b451-3b7d33062108";"Port Brewing Board Meeting";1
"ea0a0dab-ebaf-457c-b451-3b7d33062108";"Stolichnaya Citrona";2
"93d851ba-435d-47c2-8270-5dcfd96c2bce";"Hefeweizen";3
"3532c989-53f1-4cf2-b792-f3ae26d26b3d";"Artichoke Dip";2
"43ff83f3-be57-4342-ad2b-bb4178869335";"Stolichnaya Citrona";1
"ed9a27eb-c357-45f4-81d0-0bd2281a3792";"Sauza Diablo";2
"05070d03-a195-4feb-bcec-68cf1b377ab5";"Stolichnaya Citrona";1
"05070d03-a195-4feb-bcec-68cf1b377ab5";"The Bruery Mocha Wednesday";2
"05070d03-a195-4feb-bcec-68cf1b377ab5";"Sun King Afternoon Delight";1
"05070d03-a195-4feb-bcec-68cf1b377ab5";"Allagash White";2
"c71269fb-1b6e-4305-bbbd-943e47e8f479";"Sun King Afternoon Delight";3
"b0b03ef8-64c6-4407-8b2d-5921ed36b1b1";"Buffalo Wings";1
"ef843ec7-d18a-4fd3-8ab8-d4da5abdaeaa";"Sauza Diablo";2
"e5472901-d699-4240-9799-08e173a1a4b3";"The Bruery Mocha Wednesday";1
"e5472901-d699-4240-9799-08e173a1a4b3";"Zima Citrus";1
"e5472901-d699-4240-9799-08e173a1a4b3";"Southpaw Light";1
"e5472901-d699-4240-9799-08e173a1a4b3";"Soft Pretzel";1
"e5472901-d699-4240-9799-08e173a1a4b3";"Mozzarella Sticks";1
"be9ab5e1-00d6-47ca-b597-8e5b0fe8d787";"Sauza Diablo";2
"be9ab5e1-00d6-47ca-b597-8e5b0fe8d787";"Toppling Goliath King Sue";1
"be9ab5e1-00d6-47ca-b597-8e5b0fe8d787";"Melvin 2x4 Double IPA";1
"bde631a8-f80e-4a89-9246-338a56d5145b";"Creamy Dark";2
"bde631a8-f80e-4a89-9246-338a56d5145b";"Hefeweizen";1
"bde631a8-f80e-4a89-9246-338a56d5145b";"Zima Citrus";1
"bde631a8-f80e-4a89-9246-338a56d5145b";"Buffalo Wings";1
"bde631a8-f80e-4a89-9246-338a56d5145b";"Allagash White";2
"2decc02c-18e0-4617-a83a-dfb550972e40";"Soft Pretzel";1
"cc7b9425-a572-4f93-91d1-757eb41399c2";"Melvin 2x4 Double IPA";2
"77dda28f-8271-4617-89dc-b493b87d3027";"Toppling Goliath King Sue";2
"77dda28f-8271-4617-89dc-b493b87d3027";"Creamy Dark";2
"77dda28f-8271-4617-89dc-b493b87d3027";"Melvin 2x4 Double IPA";1
"77dda28f-8271-4617-89dc-b493b87d3027";"Holy Mountain Misere Au Borinage";3
"77dda28f-8271-4617-89dc-b493b87d3027";"Maple-Glazed Peanuts";2
"f4d166d9-b139-4989-949d-c9cfc5450b33";"Holy Mountain Misere Au Borinage";2
"f4d166d9-b139-4989-949d-c9cfc5450b33";"Melvin 2x4 Double IPA";2
"f4d166d9-b139-4989-949d-c9cfc5450b33";"Stolichnaya Citrona";3
"e59e7d5e-cfe6-4ada-8391-f1322ab840d3";"Mozzarella Sticks";1
"e59e7d5e-cfe6-4ada-8391-f1322ab840d3";"Melvin 2x4 Double IPA";2
"e59e7d5e-cfe6-4ada-8391-f1322ab840d3";"Cheese Fries";1
"e59e7d5e-cfe6-4ada-8391-f1322ab840d3";"Southpaw Light";1
"e59e7d5e-cfe6-4ada-8391-f1322ab840d3";"Brooklyn Bel Air Sour";1
"9b8b1855-9140-46bf-9652-8d2ebfc0b3ac";"Buffalo Wings";2
"9b8b1855-9140-46bf-9652-8d2ebfc0b3ac";"Original Premium";3
"9b8b1855-9140-46bf-9652-8d2ebfc0b3ac";"Soft Pretzel";2
"9b8b1855-9140-46bf-9652-8d2ebfc0b3ac";"Mozzarella Sticks";1
"9b8b1855-9140-46bf-9652-8d2ebfc0b3ac";"Southpaw Light";2
"169e2dd9-4e4b-40df-bea2-072095fe41f8";"Devils Backbone Vienna Lager";2
"2d58ff0c-5885-44ca-937b-66d311521265";"Holy Mountain Misere Au Borinage";1
"2d58ff0c-5885-44ca-937b-66d311521265";"Toppling Goliath King Sue";1
"2d58ff0c-5885-44ca-937b-66d311521265";"Devils Backbone Vienna Lager";2
"5fd76a11-7575-4b7e-845b-105e74dee09e";"Original Premium";2
"5fd76a11-7575-4b7e-845b-105e74dee09e";"Dogfish SeaQuench";3
"5fd76a11-7575-4b7e-845b-105e74dee09e";"Hefeweizen";3
"db5f76cc-e3b8-4b20-a205-aff7200d089b";"Brooklyn Bel Air Sour";1
"db5f76cc-e3b8-4b20-a205-aff7200d089b";"Buffalo Wings";2
"db5f76cc-e3b8-4b20-a205-aff7200d089b";"Mozzarella Sticks";2
"db5f76cc-e3b8-4b20-a205-aff7200d089b";"Devils Backbone Vienna Lager";3
"0a0e8d46-6e17-433c-bd45-d34082920be1";"Zima Citrus";3
"0a0e8d46-6e17-433c-bd45-d34082920be1";"Cheese Fries";1
"0a0e8d46-6e17-433c-bd45-d34082920be1";"Blue Moon";3
"0a0e8d46-6e17-433c-bd45-d34082920be1";"Sauza Diablo";1
"872b3cea-6227-4470-9201-992b57bfa416";"The Bruery Mocha Wednesday";3
"872b3cea-6227-4470-9201-992b57bfa416";"ICEHOUSE";3
"1d9aa1cf-aeae-4cf3-9e7a-08095d76dc18";"Lion Bridge Compensation";1
"1d9aa1cf-aeae-4cf3-9e7a-08095d76dc18";"Toppling Goliath King Sue";2
"1d9aa1cf-aeae-4cf3-9e7a-08095d76dc18";"Stolichnaya Citrona";2
"1d9aa1cf-aeae-4cf3-9e7a-08095d76dc18";"Sun King Afternoon Delight";3
"11e6a0b8-4a2a-444b-a0b6-76ce30261169";"Hefeweizen";2
"11e6a0b8-4a2a-444b-a0b6-76ce30261169";"Holy Mountain Misere Au Borinage";2
"11e6a0b8-4a2a-444b-a0b6-76ce30261169";"Dogfish SeaQuench";3
"11e6a0b8-4a2a-444b-a0b6-76ce30261169";"Toppling Goliath King Sue";3
"11e6a0b8-4a2a-444b-a0b6-76ce30261169";"Brooklyn Bel Air Sour";2
"2277f710-19be-43c9-bf50-aa6b353c7736";"Toppling Goliath King Sue";2
"2277f710-19be-43c9-bf50-aa6b353c7736";"Original Premium";1
"2277f710-19be-43c9-bf50-aa6b353c7736";"Zima Citrus";3
"2277f710-19be-43c9-bf50-aa6b353c7736";"Allagash White";1
"2277f710-19be-43c9-bf50-aa6b353c7736";"Creamy Dark";3
"e604cc23-4255-4e0f-abee-653133cb4556";"The Bruery Mocha Wednesday";1
"e604cc23-4255-4e0f-abee-653133cb4556";"Devils Backbone Vienna Lager";1
"c897e68e-8a20-416c-b774-33cdecfb372f";"ICEHOUSE";2
"c897e68e-8a20-416c-b774-33cdecfb372f";"Hefeweizen";2
"c897e68e-8a20-416c-b774-33cdecfb372f";"Blue Moon";2
"c897e68e-8a20-416c-b774-33cdecfb372f";"Creamy Dark";3
"64ff78ba-27b8-45ee-8d68-09b63dd7a979";"Dogfish SeaQuench";2
"1141d6d4-a7a3-41b3-b476-53b301656829";"Cheese Fries";2
"1141d6d4-a7a3-41b3-b476-53b301656829";"Sun King Afternoon Delight";2
"1141d6d4-a7a3-41b3-b476-53b301656829";"Lion Bridge Compensation";3
"770b16f9-f751-48ac-8ea9-7ab0154e8e44";"Devils Backbone Vienna Lager";3
"770b16f9-f751-48ac-8ea9-7ab0154e8e44";"Original Premium";3
"770b16f9-f751-48ac-8ea9-7ab0154e8e44";"Soft Pretzel";3
"770b16f9-f751-48ac-8ea9-7ab0154e8e44";"Toppling Goliath King Sue";3
"770b16f9-f751-48ac-8ea9-7ab0154e8e44";"Brooklyn Bel Air Sour";2
"78eb7abd-3a6d-4f97-b89f-c95c38a146ba";"Melvin 2x4 Double IPA";3
"78eb7abd-3a6d-4f97-b89f-c95c38a146ba";"Soft Pretzel";3
"78eb7abd-3a6d-4f97-b89f-c95c38a146ba";"Holy Mountain Misere Au Borinage";1
"aff21b38-725b-4bcb-bc49-72620a0620f4";"Port Brewing Board Meeting";3
"aff21b38-725b-4bcb-bc49-72620a0620f4";"Zima Citrus";1
"aff21b38-725b-4bcb-bc49-72620a0620f4";"Sauza Diablo";1
"fdb3cf5a-90b0-4722-b697-0f28b780c5bc";"Artichoke Dip";1
"fdb3cf5a-90b0-4722-b697-0f28b780c5bc";"Original Premium";1
"d9320b36-ea97-40d4-ab44-5ae4d647d310";"Cheese Fries";3
"d9320b36-ea97-40d4-ab44-5ae4d647d310";"Maple-Glazed Peanuts";2
"71c344fa-5f49-40dd-b76e-56d9ce4c21ba";"Lion Bridge Compensation";1
"71c344fa-5f49-40dd-b76e-56d9ce4c21ba";"Sun King Afternoon Delight";1
"71c344fa-5f49-40dd-b76e-56d9ce4c21ba";"Southpaw Light";1
"5c669139-fe1b-4b9a-8bff-73e4f5806ae0";"Stolichnaya Citrona";1
"5c669139-fe1b-4b9a-8bff-73e4f5806ae0";"Sauza Diablo";1
"5c669139-fe1b-4b9a-8bff-73e4f5806ae0";"Sun King Afternoon Delight";2
"5c669139-fe1b-4b9a-8bff-73e4f5806ae0";"Mozzarella Sticks";1
"5c669139-fe1b-4b9a-8bff-73e4f5806ae0";"Dogfish SeaQuench";2
"4ed25ba6-7fc9-4a38-b120-23f7900e41fc";"Sun King Afternoon Delight";3
"4ed25ba6-7fc9-4a38-b120-23f7900e41fc";"Devils Backbone Vienna Lager";2
"4ed25ba6-7fc9-4a38-b120-23f7900e41fc";"Stolichnaya Citrona";3
"4ed25ba6-7fc9-4a38-b120-23f7900e41fc";"The Bruery Mocha Wednesday";2
"816fee87-bdf1-4265-91a7-2f84a4e45f7b";"Melvin 2x4 Double IPA";3
"4c15f068-0eae-4089-9779-c0a4b24667d2";"Devils Backbone Vienna Lager";2
"4c15f068-0eae-4089-9779-c0a4b24667d2";"Sauza Diablo";2
"4c15f068-0eae-4089-9779-c0a4b24667d2";"Cheese Fries";3
"4c15f068-0eae-4089-9779-c0a4b24667d2";"Sun King Afternoon Delight";3
"4c15f068-0eae-4089-9779-c0a4b24667d2";"ICEHOUSE";1
"cb1510d8-33e5-4950-892e-a0a7ca2e4b0d";"Cheese Fries";2
"33ee7ea1-1a5c-4850-8afd-f944e33d1f48";"Allagash White";3
"33b4f4dd-4a50-4372-9db0-68208ff1a2ae";"Maple-Glazed Peanuts";3
"fa547ee6-9f40-4e83-bafb-05348e0d5fd3";"Cheese Fries";3
"fa547ee6-9f40-4e83-bafb-05348e0d5fd3";"Sun King Afternoon Delight";2
"d3f9c217-dbf9-4476-b1b6-d4f6653c1e50";"Sauza Diablo";2
"d3f9c217-dbf9-4476-b1b6-d4f6653c1e50";"Allagash White";1
"d3f9c217-dbf9-4476-b1b6-d4f6653c1e50";"The Bruery Mocha Wednesday";3
"85529885-88fa-49e1-920a-048795a1f675";"Lion Bridge Compensation";3
"85529885-88fa-49e1-920a-048795a1f675";"Blue Moon";1
"85529885-88fa-49e1-920a-048795a1f675";"Holy Mountain Misere Au Borinage";2
"85529885-88fa-49e1-920a-048795a1f675";"Buffalo Wings";1
"85529885-88fa-49e1-920a-048795a1f675";"Artichoke Dip";3
"9cb6b09b-2cfb-45be-b1f7-7f9c065a4a10";"Original Premium";3
"9cb6b09b-2cfb-45be-b1f7-7f9c065a4a10";"Dogfish SeaQuench";1
"9cb6b09b-2cfb-45be-b1f7-7f9c065a4a10";"ICEHOUSE";3
"9cb6b09b-2cfb-45be-b1f7-7f9c065a4a10";"Sauza Diablo";1
"f7c757c3-d9eb-47bc-bfc8-fe0628981266";"ICEHOUSE";1
"f7c757c3-d9eb-47bc-bfc8-fe0628981266";"Soft Pretzel";1
"f7c757c3-d9eb-47bc-bfc8-fe0628981266";"Melvin 2x4 Double IPA";3
"f7c757c3-d9eb-47bc-bfc8-fe0628981266";"Allagash White";2
"47ca11a0-8d63-4107-afe9-1e6f9de8c1dc";"Creamy Dark";1
"47ca11a0-8d63-4107-afe9-1e6f9de8c1dc";"Buffalo Wings";2
"47ca11a0-8d63-4107-afe9-1e6f9de8c1dc";"Devils Backbone Vienna Lager";2
"47ca11a0-8d63-4107-afe9-1e6f9de8c1dc";"Lion Bridge Compensation";2
"5763e499-803c-46e5-8da8-11c2dc69f753";"Soft Pretzel";1
"5763e499-803c-46e5-8da8-11c2dc69f753";"Brooklyn Bel Air Sour";3
"5763e499-803c-46e5-8da8-11c2dc69f753";"Southpaw Light";3
"5763e499-803c-46e5-8da8-11c2dc69f753";"Stolichnaya Citrona";2
"7fa72075-5cec-447a-8215-2307e02bf015";"Mozzarella Sticks";3
"7fa72075-5cec-447a-8215-2307e02bf015";"Lion Bridge Compensation";2
"7fa72075-5cec-447a-8215-2307e02bf015";"Devils Backbone Vienna Lager";2
"7fa72075-5cec-447a-8215-2307e02bf015";"Brooklyn Bel Air Sour";1
"a555bb3c-3d8e-4fb7-9a81-d55aeb501c69";"Carton Boat Beer";1
"a555bb3c-3d8e-4fb7-9a81-d55aeb501c69";"Michelob ULTRA";3
"121dba36-4824-4fbc-898d-bf5fa6523116";"J. Wakefield Miami Madness";1
"121dba36-4824-4fbc-898d-bf5fa6523116";"Soft Pretzel";3
"b3bd1b67-1711-4197-a78e-389798fb2a32";"Live Oak Hefeweizen";2
"b3bd1b67-1711-4197-a78e-389798fb2a32";"The Bruery Mocha Wednesday";1
"932f1b90-e78e-4551-abc6-02dbb159b130";"Potato Skins";1
"04e040a5-a035-43fd-b949-fd1572f2363a";"J. Wakefield Miami Madness";3
"04e040a5-a035-43fd-b949-fd1572f2363a";"Allagash White";3
"04e040a5-a035-43fd-b949-fd1572f2363a";"Budweiser";2
"04e040a5-a035-43fd-b949-fd1572f2363a";"Melvin 2x4 Double IPA";1
"04e040a5-a035-43fd-b949-fd1572f2363a";"Sun King Afternoon Delight";3
"323724c8-5a45-409b-80f5-97307546b5ed";"Wicked Weed Black Angel";3
"323724c8-5a45-409b-80f5-97307546b5ed";"Sun King Afternoon Delight";3
"323724c8-5a45-409b-80f5-97307546b5ed";"J. Wakefield Miami Madness";3
"323724c8-5a45-409b-80f5-97307546b5ed";"The Bruery Mocha Wednesday";1
"ec592467-c722-4071-97ce-c41ecae02524";"Bell's Two-Hearted Ale";1
"ec592467-c722-4071-97ce-c41ecae02524";"Original Premium Lager";3
"ec592467-c722-4071-97ce-c41ecae02524";"Killian's";1
"ec592467-c722-4071-97ce-c41ecae02524";"Budweiser";1
"d4fbb8c7-6f35-44df-ac35-44749955a251";"Deviled Eggs";2
"46a4a2cc-2c69-4fb9-bfce-40a21b6a15ac";"Popcorn";3
"46a4a2cc-2c69-4fb9-bfce-40a21b6a15ac";"Bell's Two-Hearted Ale";2
"46a4a2cc-2c69-4fb9-bfce-40a21b6a15ac";"Holy Mountain Misere Au Borinage";3
"46a4a2cc-2c69-4fb9-bfce-40a21b6a15ac";"Carton Boat Beer";3
"83d8de93-3ca2-4a70-a874-21424d5d760a";"Lion Bridge Compensation";3
"83d8de93-3ca2-4a70-a874-21424d5d760a";"The Bruery Mocha Wednesday";3
"83d8de93-3ca2-4a70-a874-21424d5d760a";"J. Wakefield Miami Madness";3
"83d8de93-3ca2-4a70-a874-21424d5d760a";"Allagash White";3
"1a17add1-f7ab-4874-bd8d-f61779167d57";"J. Wakefield Miami Madness";2
"3517f308-b18c-46d6-8da2-db040387f9db";"Southpaw Light";2
"3517f308-b18c-46d6-8da2-db040387f9db";"The Bruery Mocha Wednesday";3
"3b5876b5-60c6-4ac0-b63b-6dd05e26fc02";"Deviled Eggs";2
"3b5876b5-60c6-4ac0-b63b-6dd05e26fc02";"Holy Mountain Misere Au Borinage";3
"11194288-d0d6-4b43-acba-73f6847f772a";"The Bruery Mocha Wednesday";3
"11194288-d0d6-4b43-acba-73f6847f772a";"Deviled Eggs";3
"11194288-d0d6-4b43-acba-73f6847f772a";"Live Oak Hefeweizen";1
"11194288-d0d6-4b43-acba-73f6847f772a";"Budweiser";3
"11194288-d0d6-4b43-acba-73f6847f772a";"Carton Boat Beer";1
"03212ca6-638c-41fb-9d47-c87247466f3c";"Deviled Eggs";1
"03212ca6-638c-41fb-9d47-c87247466f3c";"Allagash White";1
"03212ca6-638c-41fb-9d47-c87247466f3c";"Southpaw Light";3
"2b8cf2f5-e028-4e8e-90cd-03f6f4bb6dad";"The Bruery Mocha Wednesday";3
"2b8cf2f5-e028-4e8e-90cd-03f6f4bb6dad";"Potato Skins";1
"0cf479b7-302a-45bd-9075-369f5cca95d4";"New Belgium La Folie";1
"0cf479b7-302a-45bd-9075-369f5cca95d4";"Carton Boat Beer";1
"0cf479b7-302a-45bd-9075-369f5cca95d4";"Sun King Afternoon Delight";2
"0cf479b7-302a-45bd-9075-369f5cca95d4";"Allagash White";3
"f0ec912c-38f6-458d-a2be-272b389138cf";"Original Premium Lager";1
"f0ec912c-38f6-458d-a2be-272b389138cf";"Melvin 2x4 Double IPA";3
"f0ec912c-38f6-458d-a2be-272b389138cf";"Michelob ULTRA";1
"f0ec912c-38f6-458d-a2be-272b389138cf";"Hot Dogs";2
"f0ec912c-38f6-458d-a2be-272b389138cf";"Sloppy Joe";3
"6c5c94c9-0373-4782-9f91-5a77076fe92b";"Sloppy Joe";1
"6c5c94c9-0373-4782-9f91-5a77076fe92b";"Popcorn";3
"6c5c94c9-0373-4782-9f91-5a77076fe92b";"Live Oak Hefeweizen";1
"24c7b095-b6af-4f16-b07c-75caef3bc2b1";"Allagash White";3
"24c7b095-b6af-4f16-b07c-75caef3bc2b1";"Deviled Eggs";3
"24c7b095-b6af-4f16-b07c-75caef3bc2b1";"Soft Pretzel";1
"24c7b095-b6af-4f16-b07c-75caef3bc2b1";"Popcorn";3
"841b8238-6f33-4e77-beeb-b4df5be95132";"Carton Boat Beer";1
"841b8238-6f33-4e77-beeb-b4df5be95132";"Maple-Glazed Peanuts";3
"6695adc2-eb54-4539-a835-06a0a8d82237";"Deviled Eggs";2
"0557d4a7-827a-4900-b5fc-9fe503bf77d7";"Soft Pretzel";3
"0557d4a7-827a-4900-b5fc-9fe503bf77d7";"J. Wakefield Miami Madness";3
"fd773404-c1d3-4972-871d-ef95c8d0abd3";"Potato Skins";1
"fd773404-c1d3-4972-871d-ef95c8d0abd3";"Holy Mountain Misere Au Borinage";3
"fd773404-c1d3-4972-871d-ef95c8d0abd3";"J. Wakefield Miami Madness";1
"fd773404-c1d3-4972-871d-ef95c8d0abd3";"Budweiser";2
"389f481a-b49f-4e51-af73-ad14a6688d3d";"Popcorn";3
"389f481a-b49f-4e51-af73-ad14a6688d3d";"Potato Skins";2
"389f481a-b49f-4e51-af73-ad14a6688d3d";"The Bruery Mocha Wednesday";1
"389f481a-b49f-4e51-af73-ad14a6688d3d";"Melvin 2x4 Double IPA";2
"84384b1f-9426-4e43-8d78-79f0b1dba0d2";"Southpaw Light";2
"84384b1f-9426-4e43-8d78-79f0b1dba0d2";"Wicked Weed Black Angel";1
"93df92a1-b118-4744-a35b-3663f1cb60b8";"Melvin 2x4 Double IPA";3
"93df92a1-b118-4744-a35b-3663f1cb60b8";"Lion Bridge Compensation";2
"fbdfba9a-1bec-4441-9b2a-145e76bb79b4";"Michelob Amber Bock";1
"fbdfba9a-1bec-4441-9b2a-145e76bb79b4";"Sun King Afternoon Delight";2
"aac9bd19-168a-43d8-a74f-184ab88a005e";"Sloppy Joe";1
"aac9bd19-168a-43d8-a74f-184ab88a005e";"Lion Bridge Compensation";2
"aac9bd19-168a-43d8-a74f-184ab88a005e";"Michelob ULTRA";3
"aac9bd19-168a-43d8-a74f-184ab88a005e";"Live Oak Hefeweizen";3
"6834c3cb-1859-4da4-ad6d-043037a2d0e8";"Carton Boat Beer";3
"6834c3cb-1859-4da4-ad6d-043037a2d0e8";"Deviled Eggs";1
"6834c3cb-1859-4da4-ad6d-043037a2d0e8";"Wicked Weed Black Angel";3
"c482aa78-5310-4f1c-92b5-6deec6238f87";"Southpaw Light";2
"32fe32e5-e6d2-41cd-8ec3-96c39eef4e51";"Melvin 2x4 Double IPA";2
"32fe32e5-e6d2-41cd-8ec3-96c39eef4e51";"Killian's";2
"32fe32e5-e6d2-41cd-8ec3-96c39eef4e51";"Potato Skins";3
"de219f56-7e70-4d79-8550-85b337bddfc5";"Deviled Eggs";3
"e9eb62e8-5d51-4394-8639-2e851db18656";"Original Premium Lager";2
"e9eb62e8-5d51-4394-8639-2e851db18656";"Carton Boat Beer";1
"e9eb62e8-5d51-4394-8639-2e851db18656";"Killian's";2
"e9eb62e8-5d51-4394-8639-2e851db18656";"Sloppy Joe";1
"e9eb62e8-5d51-4394-8639-2e851db18656";"Southpaw Light";3
"a7089bf0-2fe8-4503-a625-48cc4d40ea8b";"Potato Skins";2
"a7089bf0-2fe8-4503-a625-48cc4d40ea8b";"Allagash White";2
"a7089bf0-2fe8-4503-a625-48cc4d40ea8b";"Wicked Weed Black Angel";3
"a7089bf0-2fe8-4503-a625-48cc4d40ea8b";"Popcorn";1
"a7089bf0-2fe8-4503-a625-48cc4d40ea8b";"New Belgium La Folie";2
"0e5da6c4-199f-46e5-81be-66e0a6b16a12";"Lion Bridge Compensation";3
"0e5da6c4-199f-46e5-81be-66e0a6b16a12";"Melvin 2x4 Double IPA";1
"0e5da6c4-199f-46e5-81be-66e0a6b16a12";"Popcorn";2
"0e5da6c4-199f-46e5-81be-66e0a6b16a12";"Dogfish SeaQuench";2
"0e5da6c4-199f-46e5-81be-66e0a6b16a12";"Holy Mountain Misere Au Borinage";1
"2472075e-51cc-428b-a9bd-b4e2bcd8625a";"The Bruery Mocha Wednesday";1
"2472075e-51cc-428b-a9bd-b4e2bcd8625a";"Dogfish SeaQuench";1
"2472075e-51cc-428b-a9bd-b4e2bcd8625a";"Live Oak Hefeweizen";1
"2472075e-51cc-428b-a9bd-b4e2bcd8625a";"New Belgium La Folie";2
"8d650302-77ee-49ee-902d-f6aac317f33f";"Bell's Two-Hearted Ale";3
"8d650302-77ee-49ee-902d-f6aac317f33f";"Lion Bridge Compensation";2
"8d650302-77ee-49ee-902d-f6aac317f33f";"New Belgium La Folie";3
"ccbcaa49-697d-4263-b40e-45df473a6f10";"Michelob Amber Bock";3
